,raceId,start_position,finish_position,laps,fast_lap_rank,statusId,season,round,gp,driver,driver_nationality,points_driver_season,driver_season_wins,constructor,constructor_season_points,constructor_season_position,constructor_season_wins,qualify_position,status,age,overtakes
4889,900,16,10,57,4.0,1,2014,1,Australian Grand Prix,perez,Mexican,1.0,0,Force India,9.0,5,0,16.0,Finished,24.0,6
4890,901,7,5,56,10.0,1,2014,2,Malaysian Grand Prix,hulkenberg,German,18.0,0,Force India,19.0,5,0,7.0,Finished,27.0,2
4891,902,11,5,57,3.0,1,2014,3,Bahrain Grand Prix,hulkenberg,German,28.0,0,Force India,44.0,2,0,12.0,Finished,27.0,6
4892,902,4,3,57,7.0,1,2014,3,Bahrain Grand Prix,perez,Mexican,16.0,0,Force India,44.0,2,0,5.0,Finished,24.0,1
4893,903,8,6,54,10.0,1,2014,4,Chinese Grand Prix,hulkenberg,German,36.0,0,Force India,54.0,3,0,8.0,Finished,27.0,2
4894,903,16,9,54,6.0,1,2014,4,Chinese Grand Prix,perez,Mexican,18.0,0,Force India,54.0,3,0,16.0,Finished,24.0,7
4895,906,11,5,70,8.0,1,2014,7,Canadian Grand Prix,hulkenberg,German,57.0,0,Force India,77.0,4,0,11.0,Finished,27.0,6
4896,907,10,9,71,11.0,1,2014,8,Austrian Grand Prix,hulkenberg,German,59.0,0,Force India,87.0,4,0,10.0,Finished,27.0,1
4897,907,15,6,71,1.0,1,2014,8,Austrian Grand Prix,perez,Mexican,28.0,0,Force India,87.0,4,0,11.0,Finished,24.0,9
4898,908,4,8,52,9.0,1,2014,9,British Grand Prix,hulkenberg,German,63.0,0,Force India,91.0,5,0,4.0,Finished,27.0,-4
4899,909,9,7,67,13.0,1,2014,10,German Grand Prix,hulkenberg,German,69.0,0,Force India,98.0,5,0,9.0,Finished,27.0,2
4900,911,18,10,44,9.0,1,2014,12,Belgian Grand Prix,hulkenberg,German,70.0,0,Force India,103.0,6,0,18.0,Finished,27.0,8
4901,911,13,8,44,16.0,1,2014,12,Belgian Grand Prix,perez,Mexican,33.0,0,Force India,103.0,6,0,13.0,Finished,25.0,5
4902,912,13,12,53,13.0,1,2014,13,Italian Grand Prix,hulkenberg,German,70.0,0,Force India,109.0,6,0,14.0,Finished,27.0,1
4903,912,10,7,53,8.0,1,2014,13,Italian Grand Prix,perez,Mexican,39.0,0,Force India,109.0,6,0,10.0,Finished,24.0,3
4904,913,13,9,60,10.0,1,2014,14,Singapore Grand Prix,hulkenberg,German,72.0,0,Force India,117.0,5,0,13.0,Finished,27.0,4
4905,913,15,7,60,5.0,1,2014,14,Singapore Grand Prix,perez,Mexican,45.0,0,Force India,117.0,5,0,15.0,Finished,25.0,8
4906,914,13,8,44,7.0,1,2014,15,Japanese Grand Prix,hulkenberg,German,76.0,0,Force India,122.0,5,0,14.0,Finished,27.0,5
4907,915,17,12,53,9.0,1,2014,16,Russian Grand Prix,hulkenberg,German,76.0,0,Force India,123.0,6,0,12.0,Finished,27.0,5
4908,915,12,10,53,12.0,1,2014,16,Russian Grand Prix,perez,Mexican,47.0,0,Force India,123.0,6,0,13.0,Finished,25.0,2
4909,917,12,8,71,3.0,1,2014,18,Brazilian Grand Prix,hulkenberg,German,80.0,0,Force India,127.0,6,0,12.0,Finished,27.0,4
4910,918,12,6,55,7.0,1,2014,19,Abu Dhabi Grand Prix,hulkenberg,German,96.0,0,Force India,155.0,6,0,12.0,Finished,27.0,6
4911,918,11,7,55,8.0,1,2014,19,Abu Dhabi Grand Prix,perez,Mexican,59.0,0,Force India,155.0,6,0,11.0,Finished,25.0,4
4912,931,11,11,78,14.0,1,2015,6,Monaco Grand Prix,hulkenberg,German,6.0,0,Force India,17.0,6,0,13.0,Finished,28.0,0
4913,931,7,7,78,11.0,1,2015,6,Monaco Grand Prix,perez,Mexican,11.0,0,Force India,17.0,6,0,7.0,Finished,25.0,0
4914,933,5,6,71,12.0,1,2015,8,Austrian Grand Prix,hulkenberg,German,18.0,0,Force India,31.0,5,0,5.0,Finished,28.0,-1
4915,934,9,7,52,9.0,1,2015,9,British Grand Prix,hulkenberg,German,24.0,0,Force India,39.0,5,0,9.0,Finished,28.0,2
4916,937,4,5,43,13.0,1,2015,11,Belgian Grand Prix,perez,Mexican,25.0,0,Force India,49.0,6,0,5.0,Finished,26.0,-1
4917,938,7,6,53,10.0,1,2015,12,Italian Grand Prix,perez,Mexican,33.0,0,Force India,63.0,5,0,7.0,Finished,25.0,1
4918,939,13,7,61,12.0,1,2015,13,Singapore Grand Prix,perez,Mexican,39.0,0,Force India,69.0,5,0,13.0,Finished,26.0,6
4919,940,13,6,53,9.0,1,2015,14,Japanese Grand Prix,hulkenberg,German,38.0,0,Force India,77.0,5,0,11.0,Finished,28.0,7
4920,941,7,3,53,9.0,1,2015,15,Russian Grand Prix,perez,Mexican,54.0,0,Force India,92.0,5,0,7.0,Finished,26.0,4
4921,942,5,5,56,7.0,1,2015,16,United States Grand Prix,perez,Mexican,64.0,0,Force India,102.0,5,0,6.0,Finished,26.0,0
4922,943,10,7,71,9.0,1,2015,17,Mexican Grand Prix,hulkenberg,German,44.0,0,Force India,112.0,5,0,10.0,Finished,27.0,3
4923,943,9,8,71,12.0,1,2015,17,Mexican Grand Prix,perez,Mexican,68.0,0,Force India,112.0,5,0,9.0,Finished,25.0,1
4924,945,7,7,55,16.0,1,2015,19,Abu Dhabi Grand Prix,hulkenberg,German,58.0,0,Force India,136.0,5,0,7.0,Finished,28.0,0
4925,945,4,5,55,8.0,1,2015,19,Abu Dhabi Grand Prix,perez,Mexican,78.0,0,Force India,136.0,5,0,4.0,Finished,26.0,-1
4926,948,10,7,57,16.0,1,2016,1,Australian Grand Prix,hulkenberg,German,6.0,0,Force India,6.0,6,0,10.0,Finished,29.0,3
4927,948,9,13,57,15.0,1,2016,1,Australian Grand Prix,perez,Mexican,0.0,0,Force India,6.0,6,0,9.0,Finished,26.0,-4
4928,950,7,11,56,17.0,1,2016,3,Chinese Grand Prix,perez,Mexican,0.0,0,Force India,6.0,7,0,7.0,Finished,26.0,-4
4929,952,9,7,66,15.0,1,2016,5,Spanish Grand Prix,perez,Mexican,8.0,0,Force India,14.0,7,0,9.0,Finished,26.0,2
4930,953,5,6,78,11.0,1,2016,6,Monaco Grand Prix,hulkenberg,German,14.0,0,Force India,37.0,5,0,5.0,Finished,29.0,-1
4931,953,7,3,78,4.0,1,2016,6,Monaco Grand Prix,perez,Mexican,23.0,0,Force India,37.0,5,0,8.0,Finished,26.0,4
4932,955,12,9,51,15.0,1,2016,8,European Grand Prix,hulkenberg,German,20.0,0,Force India,59.0,5,0,12.0,Finished,29.0,3
4933,955,7,3,51,4.0,1,2016,8,European Grand Prix,perez,Mexican,39.0,0,Force India,59.0,5,0,2.0,Finished,26.0,4
4934,957,8,7,52,11.0,1,2016,10,British Grand Prix,hulkenberg,German,26.0,0,Force India,73.0,5,0,9.0,Finished,29.0,1
4935,957,10,6,52,15.0,1,2016,10,British Grand Prix,perez,Mexican,47.0,0,Force India,73.0,5,0,11.0,Finished,27.0,4
4936,959,8,7,67,12.0,1,2016,12,German Grand Prix,hulkenberg,German,33.0,0,Force India,81.0,5,0,7.0,Finished,29.0,1
4937,960,7,4,44,10.0,1,2016,13,Belgian Grand Prix,hulkenberg,German,45.0,0,Force India,103.0,4,0,7.0,Finished,29.0,3
4938,960,6,5,44,8.0,1,2016,13,Belgian Grand Prix,perez,Mexican,58.0,0,Force India,103.0,4,0,6.0,Finished,27.0,1
4939,961,9,10,53,13.0,1,2016,14,Italian Grand Prix,hulkenberg,German,46.0,0,Force India,108.0,5,0,9.0,Finished,29.0,-1
4940,961,8,8,53,12.0,1,2016,14,Italian Grand Prix,perez,Mexican,62.0,0,Force India,108.0,5,0,8.0,Finished,26.0,0
4941,962,17,8,61,15.0,1,2016,15,Singapore Grand Prix,perez,Mexican,66.0,0,Force India,112.0,4,0,10.0,Finished,27.0,9
4942,963,8,8,56,5.0,1,2016,16,Malaysian Grand Prix,hulkenberg,German,50.0,0,Force India,124.0,4,0,8.0,Finished,28.0,0
4943,963,7,6,56,11.0,1,2016,16,Malaysian Grand Prix,perez,Mexican,74.0,0,Force India,124.0,4,0,7.0,Finished,26.0,1
4944,964,9,8,53,10.0,1,2016,17,Japanese Grand Prix,hulkenberg,German,54.0,0,Force India,134.0,4,0,9.0,Finished,29.0,1
4945,964,5,7,53,7.0,1,2016,17,Japanese Grand Prix,perez,Mexican,80.0,0,Force India,134.0,4,0,7.0,Finished,27.0,-2
4946,966,5,7,71,9.0,1,2016,19,Mexican Grand Prix,hulkenberg,German,60.0,0,Force India,145.0,4,0,5.0,Finished,29.0,-2
4947,966,12,10,71,13.0,1,2016,19,Mexican Grand Prix,perez,Mexican,85.0,0,Force India,145.0,4,0,12.0,Finished,27.0,2
4948,967,8,7,71,8.0,1,2016,20,Brazilian Grand Prix,hulkenberg,German,66.0,0,Force India,163.0,4,0,8.0,Finished,29.0,1
4949,967,9,4,71,11.0,1,2016,20,Brazilian Grand Prix,perez,Mexican,97.0,0,Force India,163.0,4,0,9.0,Finished,27.0,5
4950,968,7,7,55,13.0,1,2016,21,Abu Dhabi Grand Prix,hulkenberg,German,72.0,0,Force India,173.0,4,0,7.0,Finished,29.0,0
4951,968,8,8,55,8.0,1,2016,21,Abu Dhabi Grand Prix,perez,Mexican,101.0,0,Force India,173.0,4,0,8.0,Finished,27.0,0
4952,971,18,7,57,7.0,1,2017,3,Bahrain Grand Prix,perez,Mexican,14.0,0,Force India,17.0,4,0,18.0,Finished,27.0,11
4953,971,14,10,57,11.0,1,2017,3,Bahrain Grand Prix,ocon,French,3.0,0,Force India,17.0,4,0,14.0,Finished,21.0,4
4954,972,9,6,52,9.0,1,2017,4,Russian Grand Prix,perez,Mexican,22.0,0,Force India,31.0,4,0,9.0,Finished,27.0,3
4955,972,10,7,52,10.0,1,2017,4,Russian Grand Prix,ocon,French,9.0,0,Force India,31.0,4,0,10.0,Finished,21.0,3
4956,974,7,13,78,1.0,1,2017,6,Monaco Grand Prix,perez,Mexican,34.0,0,Force India,53.0,4,0,7.0,Finished,27.0,-6
4957,974,15,12,78,10.0,1,2017,6,Monaco Grand Prix,ocon,French,19.0,0,Force India,53.0,4,0,16.0,Finished,21.0,3
4958,975,8,5,70,11.0,1,2017,7,Canadian Grand Prix,perez,Mexican,44.0,0,Force India,71.0,4,0,8.0,Finished,28.0,3
4959,975,9,6,70,9.0,1,2017,7,Canadian Grand Prix,ocon,French,27.0,0,Force India,71.0,4,0,9.0,Finished,21.0,3
4960,976,7,6,51,9.0,1,2017,8,Azerbaijan Grand Prix,ocon,French,35.0,0,Force India,79.0,4,0,7.0,Finished,21.0,1
4961,980,9,9,44,14.0,1,2017,12,Belgian Grand Prix,ocon,French,47.0,0,Force India,103.0,4,0,9.0,Finished,21.0,0
4962,981,10,9,53,6.0,1,2017,13,Italian Grand Prix,perez,Mexican,58.0,0,Force India,113.0,4,0,11.0,Finished,27.0,1
4963,981,3,6,53,11.0,1,2017,13,Italian Grand Prix,ocon,French,55.0,0,Force India,113.0,4,0,5.0,Finished,20.0,-3
4964,982,12,5,58,7.0,1,2017,14,Singapore Grand Prix,perez,Mexican,68.0,0,Force India,124.0,4,0,12.0,Finished,28.0,7
4965,982,14,10,58,12.0,1,2017,14,Singapore Grand Prix,ocon,French,56.0,0,Force India,124.0,4,0,14.0,Finished,21.0,4
4966,983,9,6,56,7.0,1,2017,15,Malaysian Grand Prix,perez,Mexican,76.0,0,Force India,133.0,4,0,9.0,Finished,27.0,3
4967,984,7,7,53,10.0,1,2017,16,Japanese Grand Prix,perez,Mexican,82.0,0,Force India,147.0,4,0,8.0,Finished,28.0,0
4968,984,5,6,53,11.0,1,2017,16,Japanese Grand Prix,ocon,French,65.0,0,Force India,147.0,4,0,7.0,Finished,21.0,-1
4969,985,6,6,56,13.0,1,2017,17,United States Grand Prix,ocon,French,73.0,0,Force India,159.0,4,0,7.0,Finished,21.0,0
4970,987,5,9,71,8.0,1,2017,19,Brazilian Grand Prix,perez,Mexican,94.0,0,Force India,177.0,4,0,6.0,Finished,28.0,-4
4971,988,8,7,55,11.0,1,2017,20,Abu Dhabi Grand Prix,perez,Mexican,100.0,0,Force India,187.0,4,0,8.0,Finished,28.0,1
4972,988,9,8,55,10.0,1,2017,20,Abu Dhabi Grand Prix,ocon,French,87.0,0,Force India,187.0,4,0,9.0,Finished,21.0,1
4973,989,12,11,58,11.0,1,2018,1,Australian Grand Prix,perez,Mexican,0.0,0,Force India,0.0,6,0,13.0,Finished,28.0,1
4974,989,14,12,58,10.0,1,2018,1,Australian Grand Prix,ocon,French,0.0,0,Force India,0.0,6,0,15.0,Finished,22.0,2
4975,991,8,12,56,10.0,1,2018,3,Chinese Grand Prix,perez,Mexican,0.0,0,Force India,1.0,9,0,8.0,Finished,28.0,-4
4976,991,12,11,56,12.0,1,2018,3,Chinese Grand Prix,ocon,French,1.0,0,Force India,1.0,9,0,12.0,Finished,22.0,1
4977,992,8,3,51,6.0,1,2018,4,Azerbaijan Grand Prix,perez,Mexican,15.0,0,Force India,16.0,6,0,8.0,Finished,28.0,5
4978,994,9,12,78,19.0,1,2018,6,Monaco Grand Prix,perez,Mexican,17.0,0,Force India,26.0,6,0,9.0,Finished,28.0,-3
4979,994,6,6,78,14.0,1,2018,6,Monaco Grand Prix,ocon,French,9.0,0,Force India,26.0,6,0,6.0,Finished,22.0,0
4980,998,12,10,52,9.0,1,2018,10,British Grand Prix,perez,Mexican,24.0,0,Force India,49.0,6,0,12.0,Finished,29.0,2
4981,998,10,7,52,13.0,1,2018,10,British Grand Prix,ocon,French,25.0,0,Force India,49.0,6,0,10.0,Finished,22.0,3
4982,999,10,7,67,15.0,1,2018,11,German Grand Prix,perez,Mexican,30.0,0,Force India,59.0,5,0,10.0,Finished,29.0,3
4983,999,15,8,67,17.0,1,2018,11,German Grand Prix,ocon,French,29.0,0,Force India,59.0,5,0,16.0,Finished,22.0,7
4984,1001,4,5,44,7.0,1,2018,13,Belgian Grand Prix,perez,Mexican,40.0,0,Force India,18.0,9,0,4.0,Finished,29.0,-1
4985,1001,3,6,44,6.0,1,2018,13,Belgian Grand Prix,ocon,French,37.0,0,Force India,18.0,9,0,3.0,Finished,22.0,-3
4986,1002,14,7,53,11.0,1,2018,14,Italian Grand Prix,perez,Mexican,46.0,0,Force India,32.0,7,0,16.0,Finished,28.0,7
4987,1002,8,6,53,12.0,1,2018,14,Italian Grand Prix,ocon,French,45.0,0,Force India,32.0,7,0,8.0,Finished,21.0,2
4988,1005,9,7,53,9.0,1,2018,17,Japanese Grand Prix,perez,Mexican,53.0,0,Force India,43.0,7,0,10.0,Finished,28.0,2
4989,1005,11,9,53,14.0,1,2018,17,Japanese Grand Prix,ocon,French,49.0,0,Force India,43.0,7,0,8.0,Finished,22.0,2
4990,1006,10,8,56,13.0,1,2018,18,United States Grand Prix,perez,Mexican,57.0,0,Force India,47.0,7,0,10.0,Finished,29.0,2
4991,1009,14,8,55,8.0,1,2018,21,Abu Dhabi Grand Prix,perez,Mexican,62.0,0,Force India,52.0,7,0,14.0,Finished,29.0,6
4992,50,20,8,67,18.0,1,2007,15,Japanese Grand Prix,sutil,German,1.0,0,Spyker,1.0,9,0,20.0,Finished,25.0,12
4993,96,14,7,60,10.0,1,2004,7,European Grand Prix,webber,Australian,3.0,0,Jaguar,3.0,8,0,14.0,Finished,28.0,7
4994,99,12,9,70,4.0,1,2004,10,French Grand Prix,webber,Australian,3.0,0,Jaguar,3.0,9,0,12.0,Finished,28.0,3
4995,100,9,8,60,12.0,1,2004,11,British Grand Prix,webber,Australian,4.0,0,Jaguar,4.0,9,0,10.0,Finished,28.0,1
4996,101,11,6,66,11.0,1,2004,12,German Grand Prix,webber,Australian,7.0,0,Jaguar,7.0,8,0,12.0,Finished,28.0,5
4997,101,12,10,66,13.0,1,2004,12,German Grand Prix,klien,Austrian,0.0,0,Jaguar,7.0,8,0,13.0,Finished,21.0,2
4998,103,13,6,44,11.0,1,2004,14,Belgian Grand Prix,klien,Austrian,3.0,0,Jaguar,10.0,7,0,13.0,Finished,22.0,7
4999,104,12,9,53,12.0,1,2004,15,Italian Grand Prix,webber,Australian,7.0,0,Jaguar,10.0,7,0,12.0,Finished,28.0,3
5000,117,9,6,70,0.0,1,2003,10,French Grand Prix,webber,Australian,12.0,0,Jaguar,12.0,6,0,9.0,Finished,27.0,3
5001,120,3,6,70,0.0,1,2003,13,Hungarian Grand Prix,webber,Australian,15.0,0,Jaguar,15.0,6,0,3.0,Finished,27.0,-3
5002,123,6,11,53,0.0,1,2003,16,Japanese Grand Prix,webber,Australian,17.0,0,Jaguar,18.0,7,0,6.0,Finished,27.0,-5
5003,137,8,6,44,0.0,1,2002,14,Belgian Grand Prix,irvine,British,4.0,0,Jaguar,4.0,8,0,0.0,Finished,36.0,2
5004,138,5,3,53,0.0,1,2002,15,Italian Grand Prix,irvine,British,8.0,0,Jaguar,8.0,6,0,0.0,Finished,37.0,2
5005,149,12,7,67,0.0,1,2001,9,European Grand Prix,irvine,British,4.0,0,Jaguar,5.0,7,0,0.0,Finished,36.0,5
5006,155,10,5,53,0.0,1,2001,15,Italian Grand Prix,rosa,Spanish,3.0,0,Jaguar,7.0,8,0,0.0,Finished,31.0,5
5007,156,14,5,73,0.0,1,2001,16,United States Grand Prix,irvine,British,6.0,0,Jaguar,9.0,8,0,14.0,Finished,36.0,9
5008,147,6,3,78,0.0,1,2001,7,Monaco Grand Prix,irvine,British,4.0,0,Jaguar,4.0,7,0,0.0,Finished,36.0,3
5009,164,10,4,78,0.0,1,2000,7,Monaco Grand Prix,irvine,British,3.0,0,Jaguar,3.0,7,0,0.0,Finished,34.0,6
5010,168,10,10,45,0.0,1,2000,11,German Grand Prix,irvine,British,3.0,0,Jaguar,3.0,9,0,0.0,Finished,35.0,0
5011,170,12,10,44,0.0,1,2000,13,Belgian Grand Prix,irvine,British,3.0,0,Jaguar,3.0,9,0,0.0,Finished,35.0,2
